ensembl_gene_id,regulator_class,ec_codes,go_terms,chen_nonprotein,in_structural_catalog,supplementary_support,go_experimental_protein,catalytic_status
ENSG00000133020,phosphatase,,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000107719,phosphatase,,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000164951,phosphatase,3.1.3.43,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000172840,phosphatase,3.1.3.43,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000241360,phosphatase,3.1.3.74,GO:0004721|GO:0004722|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000247077,phosphatase,,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000184207,phosphatase,"""3.1.3.21|3.1.3.18""|3.1.3.18|3.1.3.21|3.1.3.48",GO:0004721|GO:0004725|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000081913,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,pseudo
ENSG00000040199,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,pseudo
ENSG00000054148,phosphatase,3.1.3.-|3.9.1.3,GO:0004721|GO:0016791|GO:0101006,FALSE,FALSE,TRUE,TRUE,active
ENSG00000183977,phosphatase,,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000180817,phosphatase,3.6.1.1,GO:0004721|GO:0004722|GO:0016791|GO:0033549,FALSE,FALSE,TRUE,TRUE,uncertain
ENSG00000138777,phosphatase,3.6.1.1,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,FALSE,FALSE,uncertain
ENSG00000086717,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000156194,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000100614,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000138032,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000170836,phosphatase,3.1.3.16,GO:0004672|GO:0004674|GO:0004721|GO:0004722|GO:0016301|GO:0016773|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000175175,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000100034,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0008138|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000115241,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000111110,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000155367,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000163644,phosphatase,3.1.3.16|3.1.3.52,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000163590,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000164088,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000213889,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,FALSE,uncertain
ENSG00000172531,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000213639,phosphatase,3.1.3.16|3.1.3.53,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000186298,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000135447,phosphatase,3.1.3.16,,FALSE,FALSE,FALSE,FALSE,active
ENSG00000131771,phosphatase,3.1.3.16,,FALSE,FALSE,FALSE,FALSE,active
ENSG00000184203,phosphatase,3.1.3.16,,FALSE,FALSE,FALSE,FALSE,active
ENSG00000154415,phosphatase,3.1.3.16,,FALSE,FALSE,FALSE,FALSE,active
ENSG00000119938,phosphatase,,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000132825,phosphatase,,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000235194,phosphatase,,GO:0004721|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000113575,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000104695,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000105568,phosphatase,,GO:0004721|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000137713,phosphatase,3.1.3.16,,FALSE,FALSE,FALSE,FALSE,active
ENSG00000221914,phosphatase,3.1.3.16,GO:0004721|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000156475,phosphatase,3.1.3.16,,FALSE,FALSE,FALSE,FALSE,active
ENSG00000074211,phosphatase,3.1.3.16,,FALSE,FALSE,FALSE,FALSE,active
ENSG00000073711,phosphatase,3.1.3.16,,FALSE,FALSE,FALSE,FALSE,active
ENSG00000138814,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000107758,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000120910,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000221823,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000188386,phosphatase,3.1.3.16,,FALSE,FALSE,FALSE,FALSE,active
ENSG00000149923,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000154845,phosphatase,,GO:0004721|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000011485,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000119414,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000196850,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000171862,phosphatase,"""3.1.3.16|3.1.3.48|3.1.3.67""|3.1.3.-|3.1.3.16|3.1.3.67",,TRUE,TRUE,TRUE,FALSE,active
ENSG00000169398,phosphatase,2.7.10.1,GO:0004672|GO:0004713|GO:0004721|GO:0004725|GO:0016301|GO:0016773|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000112245,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000184007,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000184489,phosphatase,3.1.3.48,,TRUE,TRUE,TRUE,FALSE,active
ENSG00000119383,phosphatase,,GO:0004721|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000158079,phosphatase,3.1.3.-,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000110536,phosphatase,"""3.1.3.16|3.1.3.27|3.1.3.48""|3.1.3.16|3.1.3.48",GO:0004721|GO:0004722|GO:0004725|GO:0016791|GO:0034595,TRUE,TRUE,TRUE,TRUE,active
ENSG00000196396,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000179295,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000127947,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000163629,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000152104,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000072135,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000175354,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000204179,phosphatase,3.1.3.48,,FALSE,TRUE,TRUE,FALSE,uncertain
ENSG00000070778,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000134242,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000076201,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000070159,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000088179,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000110786,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000111679,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000143851,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000169410,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000132670,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000127329,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000081237,phosphatase,3.1.3.48,,FALSE,TRUE,TRUE,FALSE,pseudo
ENSG00000153707,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000132334,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000142949,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000144724,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,pseudo
ENSG00000080031,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000149177,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000152894,phosphatase,3.1.3.48,,FALSE,TRUE,TRUE,FALSE,active
ENSG00000173482,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000155093,phosphatase,3.1.3.-|3.1.3.48,GO:0004721|GO:0004725|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000151490,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000139304,phosphatase,3.1.3.48|3.1.3.67|3.1.3.86|3.1.3.95,,TRUE,TRUE,TRUE,FALSE,active
ENSG00000153233,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000105426,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000196090,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000060656,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000106278,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,pseudo
ENSG00000137275,phosphatase,,GO:0004672|GO:0004674|GO:0004721|GO:0004722|GO:0016301|GO:0016773|GO:0016791|GO:0106310,FALSE,FALSE,FALSE,FALSE,active
ENSG00000122484,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000100241,phosphatase,,GO:0004721|GO:0008138|GO:0016791,FALSE,TRUE,TRUE,TRUE,pseudo
ENSG00000084112,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000141298,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000172830,phosphatase,3.1.3.16|3.1.3.48,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000160075,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000284438,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000284306,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000284546,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000283873,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000284018,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000230268,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000198842,phosphatase,,GO:0004721|GO:0008138|GO:0016791|GO:0033549,FALSE,TRUE,TRUE,TRUE,pseudo
ENSG00000100324,phosphatase,,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000105197,phosphatase,,GO:0004721|GO:0004722|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,pseudo
ENSG00000111077,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,TRUE,TRUE,TRUE,TRUE,pseudo
ENSG00000274391,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016314|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000154127,phosphatase,3.1.3.48,GO:0004721|GO:0004725|GO:0016791,FALSE,TRUE,TRUE,TRUE,active
ENSG00000164332,phosphatase,3.1.3.16,GO:0004721|GO:0004722|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000204084,phosphatase,3.1.3.56,GO:0016791|GO:0034595,TRUE,FALSE,TRUE,TRUE,active
ENSG00000168918,phosphatase,3.1.3.86,,TRUE,FALSE,FALSE,FALSE,active
ENSG00000148384,phosphatase,3.1.3.36,GO:0016314|GO:0016791|GO:0034595,TRUE,FALSE,TRUE,TRUE,active
ENSG00000198825,phosphatase,3.1.3.25,GO:0016791|GO:0034595,TRUE,TRUE,TRUE,TRUE,active
ENSG00000185133,phosphatase,3.1.3.56,GO:0016791|GO:0034595,TRUE,FALSE,TRUE,TRUE,active
ENSG00000132376,phosphatase,3.1.3.56,GO:0016791|GO:0034595,TRUE,FALSE,TRUE,TRUE,active
ENSG00000165458,phosphatase,3.1.3.86,GO:0016791|GO:0034595,TRUE,FALSE,TRUE,TRUE,active
ENSG00000134324,phosphatase,3.1.3.4,GO:0008195|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000101577,phosphatase,3.1.3.4,GO:0008195|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000132793,phosphatase,3.1.3.4,GO:0008195|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000087053,phosphatase,3.1.3.64,GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000122126,phosphatase,3.1.3.36,GO:0016791|GO:0034595,TRUE,FALSE,TRUE,TRUE,active
ENSG00000115020,phosphatase,,GO:0001727|GO:0004672|GO:0004674|GO:0016301|GO:0016773|GO:0016791|GO:0034595|GO:0106310,FALSE,FALSE,TRUE,TRUE,active
ENSG00000067113,phosphatase,3.1.3.4,GO:0008195|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000141934,phosphatase,3.1.3.4,GO:0008195|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000162407,phosphatase,3.1.3.4,GO:0008195|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000203805,phosphatase,,GO:0008195|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000147535,phosphatase,,GO:0008195|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000205808,phosphatase,,GO:0008195|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000117600,phosphatase,,GO:0008195|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000159082,phosphatase,3.1.3.36,GO:0016791|GO:0034595,TRUE,TRUE,TRUE,TRUE,active
ENSG00000078269,phosphatase,3.1.3.36,GO:0016791|GO:0034595,TRUE,TRUE,TRUE,TRUE,active
ENSG00000132958,phosphatase,,GO:0016314|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000162551,phosphatase,3.1.3.1,GO:0004035|GO:0008253|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000154269,phosphatase,"""3.1.4.1|3.6.1.9""",GO:0008253|GO:0016791,FALSE,FALSE,FALSE,FALSE,active
ENSG00000111906,phosphatase,,GO:0008253|GO:0016791,FALSE,FALSE,TRUE,TRUE,uncertain
ENSG00000107902,phosphatase,3.6.1.1,GO:0016791,FALSE,TRUE,FALSE,FALSE,uncertain
ENSG00000125458,phosphatase,3.1.3.5,GO:0008253|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000116981,phosphatase,3.1.3.5,GO:0008253|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000185013,phosphatase,3.1.3.5,GO:0008253|GO:0016791,FALSE,FALSE,TRUE,TRUE,uncertain
ENSG00000076685,phosphatase,3.1.3.5,GO:0008253|GO:0016301|GO:0016773|GO:0016791|GO:0019205,TRUE,FALSE,TRUE,TRUE,active
ENSG00000122643,phosphatase,3.1.3.5,GO:0008253|GO:0016773|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000141698,phosphatase,"""3.1.3.5|3.1.3.91""",GO:0008253|GO:0016791,FALSE,FALSE,TRUE,TRUE,uncertain
ENSG00000144130,phosphatase,,GO:0008253|GO:0016791,FALSE,FALSE,TRUE,TRUE,uncertain
ENSG00000135318,phosphatase,3.1.3.5,GO:0008253|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000205309,phosphatase,3.1.3.5,GO:0008253|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000134575,phosphatase,3.1.3.2,GO:0003993|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000102575,phosphatase,3.1.3.2,GO:0003993|GO:0016791,FALSE,TRUE,FALSE,FALSE,active
ENSG00000162836,phosphatase,,GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000183760,phosphatase,,GO:0003993|GO:0016791,FALSE,TRUE,FALSE,FALSE,uncertain
ENSG00000163286,phosphatase,,GO:0004035|GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000163295,phosphatase,3.1.3.1,GO:0004035|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000163283,phosphatase,3.1.3.1,GO:0004035|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000172331,phosphatase,"""5.4.2.4|3.1.3.13""",,TRUE,TRUE,FALSE,FALSE,active
ENSG00000162813,phosphatase,3.1.3.7,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000104331,phosphatase,3.1.3.7,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000144048,phosphatase,3.1.3.-,,TRUE,TRUE,TRUE,FALSE,active
ENSG00000145293,phosphatase,3.1.3.77,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000120915,phosphatase,"""3.3.2.10|3.1.3.76""",GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000165140,phosphatase,3.1.3.11,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000130957,phosphatase,3.1.3.11,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000131482,phosphatase,3.1.3.9,GO:0016773|GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000141349,phosphatase,3.1.3.9,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000133731,phosphatase,3.1.3.25,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000141401,phosphatase,3.1.3.25,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000151689,phosphatase,3.1.3.57,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000040933,phosphatase,3.1.3.66,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000109452,phosphatase,3.1.3.66,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000068383,phosphatase,3.1.3.56,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000107789,phosphatase,3.1.3.62,GO:0003993|GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000063601,phosphatase,,GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000170191,phosphatase,3.1.3.29,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000158571,phosphatase,"""2.7.1.105|3.1.3.46""",GO:0016301|GO:0016773|GO:0016791|GO:0019200,TRUE,TRUE,TRUE,TRUE,active
ENSG00000123836,phosphatase,"""2.7.1.105|3.1.3.46""",GO:0016301|GO:0016773|GO:0016791|GO:0019200,TRUE,TRUE,TRUE,TRUE,active
ENSG00000114268,phosphatase,"""2.7.1.105|3.1.3.46""",GO:0016301|GO:0016773|GO:0016791|GO:0019200,TRUE,TRUE,FALSE,FALSE,active
ENSG00000171314,phosphatase,"""5.4.2.1|3.1.3.13""",,TRUE,TRUE,FALSE,FALSE,active
ENSG00000164708,phosphatase,"""5.4.2.1|3.1.3.13|5.4.2.4""",,TRUE,TRUE,FALSE,FALSE,active
ENSG00000226784,phosphatase,,,TRUE,TRUE,FALSE,FALSE,active
ENSG00000173868,phosphatase,3.1.3.75,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000144362,phosphatase,,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000039650,phosphatase,,GO:0016301|GO:0016773|GO:0016791|GO:0019205,TRUE,FALSE,TRUE,TRUE,active
ENSG00000146733,phosphatase,3.1.3.3,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000130021,phosphatase,3.1.3.96,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000111880,phosphatase,"""2.7.7.50|3.1.3.33""|2.7.7.50|3.6.1.74",GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000211456,phosphatase,,GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000163082,phosphatase,,GO:0016791,TRUE,FALSE,TRUE,TRUE,active
ENSG00000078237,phosphatase,3.1.3.46,GO:0016791,TRUE,TRUE,TRUE,TRUE,active
ENSG00000013523,phosphatase,,GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000174606,phosphatase,,GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000137074,phosphatase,,GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000163399,phosphatase,7.2.2.13,GO:0016791,FALSE,FALSE,FALSE,FALSE,active
ENSG00000018625,phosphatase,7.2.2.13,GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000164879,phosphatase,4.2.1.1,GO:0016791,FALSE,FALSE,FALSE,FALSE,active
ENSG00000146476,phosphatase,,GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000116675,phosphatase,3.1.3.-,,FALSE,TRUE,TRUE,FALSE,pseudo
ENSG00000197594,phosphatase,"""3.1.4.1|3.6.1.9""",GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000178950,phosphatase,,GO:0004672|GO:0004674|GO:0016301|GO:0016773|GO:0106310,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000167220,phosphatase,,GO:0016791,FALSE,TRUE,FALSE,FALSE,uncertain
ENSG00000069998,phosphatase,,,FALSE,TRUE,FALSE,FALSE,uncertain
ENSG00000166912,phosphatase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000014914,phosphatase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000150712,phosphatase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000102043,phosphatase,,GO:0016791,FALSE,TRUE,TRUE,TRUE,uncertain
ENSG00000104643,phosphatase,,,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000151014,phosphatase,,GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000178425,phosphatase,,GO:0016791,FALSE,FALSE,TRUE,TRUE,uncertain
ENSG00000168268,phosphatase,,GO:0016791,FALSE,FALSE,TRUE,TRUE,uncertain
ENSG00000111696,phosphatase,,GO:0016791,FALSE,FALSE,TRUE,TRUE,uncertain
ENSG00000170525,phosphatase,"""2.7.1.105|3.1.3.46""",GO:0016301|GO:0016773|GO:0016791|GO:0019200,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000165782,phosphatase,3.1.3.78,,FALSE,FALSE,FALSE,FALSE,uncertain
ENSG00000155099,phosphatase,3.1.3.78,GO:0016791,FALSE,FALSE,TRUE,TRUE,uncertain
ENSG00000160539,phosphatase,,GO:0016791,FALSE,FALSE,TRUE,TRUE,uncertain
ENSG00000168781,phosphatase,2.7.4.24,GO:0016301,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000145725,phosphatase,2.7.4.24,GO:0016301,FALSE,TRUE,FALSE,FALSE,pseudo
ENSG00000143363,phosphatase,3.6.1.11,GO:0016791,FALSE,FALSE,TRUE,TRUE,active
ENSG00000278561,phosphatase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000054356,phosphatase,,,FALSE,TRUE,FALSE,FALSE,uncertain
ENSG00000243323,phosphatase,,,FALSE,TRUE,FALSE,FALSE,active
ENSG00000155893,phosphatase,,GO:0016791,FALSE,TRUE,TRUE,TRUE,active
